Air_Temp,Albedo,LST,MNDWI,NDBI,NDVI,NDWI,longitude,latitude,city
31.60713967445224,0.1778100675,45.92042114000003,-0.38243981727993726,0.1029536053661264,0.18553496288591548,-0.2909416186161449,76.86271157726172,28.527936031224662,Delhi
30.951487191859997,0.14796757625000004,39.19888480999998,-0.27346007947976875,-0.04385516296285833,0.28756992245360286,-0.3135548926396182,77.15410250548985,28.67616077229116,Delhi
31.423475686623647,0.1619034625,41.51459336000005,-0.33156371675808116,-0.08839025330794632,0.3877214870902911,-0.4079968072634756,77.01207733556633,28.5324740013807,Delhi
31.44664454443057,0.2000764875,46.61257019000004,-0.3368228212509814,0.06882531294490275,0.1991102751595588,-0.2743576498068458,76.89529622657378,28.59205058233844,Delhi
31.16047947153254,0.15578332375,39.47403542000001,-0.3515357811189263,-0.17380767476547956,0.5091685394683039,-0.4950934366668656,77.01116106372656,28.65478481553155,Delhi
31.179357958922424,0.15116947,41.702584460000026,-0.3643599398177381,-0.12108794343336948,0.4382537882692507,-0.4649351331132824,77.13839878146547,28.437560810451277,Delhi
30.951487191859997,0.132516935,41.22064364000005,-0.18037944513299659,-0.0050093758371282686,0.1409152075904905,-0.18522145700385423,77.17464980317926,28.708139016273325,Delhi
31.070304308655466,0.15054989500000002,40.42595399000004,-0.2085398591885614,-0.01626222169866888,0.17661780600989485,-0.22404228149829739,77.13114011630846,28.673376381051025,Delhi
30.86737765468291,0.15450302000000002,40.13713130000002,-0.28000687590425294,-0.03778603348947404,0.26593851185823975,-0.31446575192994897,77.31690441006016,28.694168174638026,Delhi
30.951487191859997,0.15423074250000002,42.11958290000001,-0.2679883059648307,-0.025514053688499377,0.2731738795561938,-0.2915091749899698,77.15623857842255,28.68055457339202,Delhi
31.070304308655466,0.14311774500000002,41.083922840000014,-0.18601615640092242,0.021293335997602168,0.11468764223941752,-0.16537786634149246,77.07192276217353,28.66914180621119,Delhi
30.951487191859997,0.14419988375,39.55948592000004,-0.2530547121122083,-0.1099977739681475,0.34430844210408384,-0.35322043456041735,77.1906598820509,28.657844223912676,Delhi
31.347487485878844,0.19844753875,48.14213414000005,-0.3511018015570053,0.060665994279879995,0.2134485166447733,-0.2967567073031266,76.95171779705473,28.59377239591972,Delhi
31.190058085397197,0.12487585374999997,38.77163231000003,-0.3194090222388277,-0.03938712090524443,0.38108670883589363,-0.35433835342525916,77.26751153079502,28.437113026008205,Delhi
31.44664454443057,0.15364650500000002,40.325122400000055,-0.35401579626753016,-0.07780338552014618,0.4004814735931741,-0.4202441339136695,76.9454829076369,28.576362250557338,Delhi
